,lat,lon,Severity,filename
7408,34.499,-118.224,2.066666666666667,34.499_-118.224
21839,35.214,-80.84400000000001,2.0,35.214_-80.84400000000001
7269,34.299,-117.458,2.064516129032258,34.299_-117.458
10126,38.363,-122.713,2.0526315789473686,38.363_-122.713
2002,30.003,-90.206,2.2,30.003_-90.206
1370,28.535,-81.398,2.16,28.535_-81.398
4210,33.737,-84.392,2.15,33.737_-84.392
24358,26.681,-81.902,2.0,26.681_-81.902
23334,39.926,-74.96000000000001,2.0,39.926_-74.96000000000001
13422,40.729,-73.911,2.076923076923077,40.729_-73.911
8686,37.004,-76.321,2.1153846153846154,37.004_-76.321
8302,36.141,-86.73400000000001,2.125,36.141_-86.73400000000001
23214,38.593,-121.284,2.0,38.593_-121.284
20122,34.129,-117.943,2.0,34.129_-117.943
9247,37.579,-122.324,2.123456790123457,37.579_-122.324
11694,39.244,-94.488,2.117647058823529,39.244_-94.488
789,26.582,-80.07000000000001,2.26027397260274,26.582_-80.07000000000001
3220,32.881,-96.693,2.0144927536231885,32.881_-96.693
12648,40.028,-74.82000000000001,2.15,40.028_-74.82000000000001
12520,39.957,-75.163,2.32,39.957_-75.163
27880,36.686,-119.752,1.951219512195122,36.686_-119.752
12232,39.778,-86.142,2.08,39.778_-86.142
12978,40.544,-75.673,2.25,40.544_-75.673
24913,43.412,-121.722,2.0,43.412_-121.722
2928,32.78,-96.774,2.391304347826087,32.78_-96.774
1914,29.876,-95.412,2.0434782608695654,29.876_-95.412
25752,38.544,-77.33800000000001,2.0,38.544_-77.33800000000001
24682,25.604,-80.352,2.0,25.604_-80.352
14865,41.883,-87.646,2.6666666666666665,41.883_-87.646
12653,40.038,-121.618,2.111111111111111,40.038_-121.618
25546,37.895,-122.114,2.0,37.895_-122.114
25661,25.81,-80.142,2.0,25.81_-80.142
9125,37.5,-121.929,2.0135135135135136,37.5_-121.929
5141,33.914,-118.371,2.083333333333333,33.914_-118.371
22336,29.746,-95.443,2.0,29.746_-95.443
23167,44.305,-121.173,2.0,44.305_-121.173
10693,38.798,-77.57000000000001,2.08,38.798_-77.57000000000001
9752,37.859,-79.34700000000001,2.111111111111111,37.859_-79.34700000000001
12300,39.809,-104.984,2.65,39.809_-104.984
13714,40.796,-73.977,2.2,40.796_-73.977
22456,38.611,-121.402,2.0,38.611_-121.402
20450,37.681,-122.125,2.0,37.681_-122.125
21618,38.343,-77.488,2.0,38.343_-77.488
12594,39.996,-75.083,2.131578947368421,39.996_-75.083
5099,33.909,-84.364,2.3448275862068964,33.909_-84.364
2457,32.635,-117.099,2.125,32.635_-117.099
1021,27.791,-82.661,2.333333333333333,27.791_-82.661
15732,43.052,-87.926,2.44,43.052_-87.926
23241,38.63,-121.218,2.0,38.63_-121.218
26438,34.771,-118.804,2.0,34.771_-118.804
11031,38.926,-77.214,2.1818181818181817,38.926_-77.214
25929,33.851,-117.814,2.0,33.851_-117.814
9478,37.701,-121.81,2.147058823529412,37.701_-121.81
1284,28.448,-81.259,2.388888888888889,28.448_-81.259
11326,39.03,-76.949,2.076923076923077,39.03_-76.949
4058,33.68,-117.328,2.08,33.68_-117.328
14565,41.747,-72.66,2.0816326530612246,41.747_-72.66
5035,33.894,-117.502,2.1,33.894_-117.502
14251,41.249,-73.005,2.125,41.249_-73.005
10112,38.34,-77.493,2.111111111111111,38.34_-77.493
3767,33.462,-112.024,2.117647058823529,33.462_-112.024
7835,35.258,-80.737,2.071428571428572,35.258_-80.737
3392,32.949,-96.824,2.45,32.949_-96.824
22210,38.539,-121.736,2.0,38.539_-121.736
16226,44.966,-93.26,2.12280701754386,44.966_-93.26
11827,39.329,-120.293,2.111111111111111,39.329_-120.293
5230,33.928,-118.251,2.0434782608695654,33.928_-118.251
7294,34.312,-81.003,2.176470588235294,34.312_-81.003
17652,34.315,-118.136,2.0,34.315_-118.136
20999,33.979,-117.34,2.0,33.979_-117.34
13439,40.731,-73.871,2.4186046511627906,40.731_-73.871
20996,33.846000000000004,-118.212,2.0,33.846000000000004_-118.212
4724,33.854,-117.796,2.0625,33.854_-117.796
17310,45.452,-122.574,2.0,45.452_-122.574
21651,37.38,-122.068,2.0,37.38_-122.068
9733,37.847,-122.228,2.111111111111111,37.847_-122.228
9535,37.735,-122.192,2.0217391304347827,37.735_-122.192
5991,34.037,-118.295,2.017857142857143,34.037_-118.295
20527,28.494,-81.42,2.0,28.494_-81.42
22285,45.53,-122.639,2.0,45.53_-122.639
11551,39.12,-122.292,2.16,39.12_-122.292
13986,40.914,-73.813,2.3157894736842106,40.914_-73.813
1663,29.686,-95.379,2.272727272727273,29.686_-95.379
16180,44.952,-92.959,2.04,44.952_-92.959
16164,44.951,-93.098,2.0434782608695654,44.951_-93.098
14146,41.114,-73.806,2.1052631578947367,41.114_-73.806
6062,34.044000000000004,-117.157,2.069767441860465,34.044000000000004_-117.157
26701,34.025,-118.276,2.0,34.025_-118.276
18061,36.995,-121.718,2.0,36.995_-121.718
5333,33.942,-117.279,2.112676056338028,33.942_-117.279
814,26.668,-81.891,2.235294117647059,26.668_-81.891
3061,32.816,-96.789,2.0625,32.816_-96.789
15470,42.466,-83.233,2.111111111111111,42.466_-83.233
10461,38.638,-90.445,2.3823529411764706,38.638_-90.445
27749,35.480000000000004,-80.876,1.8,35.480000000000004_-80.876
12057,39.627,-75.967,2.0869565217391304,39.627_-75.967
7808,35.241,-80.984,2.0285714285714285,35.241_-80.984
14845,41.875,-87.675,2.6,41.875_-87.675
5861,34.03,-117.551,2.011904761904762,34.03_-117.551
25865,40.017,-77.53,2.0,40.017_-77.53
20395,34.01,-118.159,2.0,34.01_-118.159
25993,34.126,-117.917,2.0,34.126_-117.917
24516,25.809,-80.33800000000001,2.0,25.809_-80.33800000000001
14219,41.22,-73.726,2.3125,41.22_-73.726
24068,35.443,-82.539,2.0,35.443_-82.539
25049,32.779,-117.101,2.0,32.779_-117.101
8727,37.084,-121.978,2.060606060606061,37.084_-121.978
9798,37.893,-122.121,2.193548387096774,37.893_-122.121
13105,40.652,-74.45100000000001,2.5,40.652_-74.45100000000001
16614,45.41,-94.055,2.0434782608695654,45.41_-94.055
24096,43.04,-83.754,2.0,43.04_-83.754
24268,44.657,-123.061,2.0,44.657_-123.061
7114,34.217,-117.292,2.111111111111111,34.217_-117.292
28251,38.51,-121.465,1.9493670886075949,38.51_-121.465
28359,40.699,-111.903,1.9545454545454544,40.699_-111.903
25339,39.013,-122.384,2.0,39.013_-122.384
3483,33.103,-117.311,2.0454545454545454,33.103_-117.311
19891,40.804,-73.912,2.0,40.804_-73.912
8125,35.824,-78.622,2.024390243902439,35.824_-78.622
14956,41.973,-73.908,2.1875,41.973_-73.908
7948,35.403,-119.041,2.125,35.403_-119.041
9840,37.935,-122.517,2.026315789473684,37.935_-122.517
12334,39.835,-105.023,2.7058823529411766,39.835_-105.023
18310,36.161,-86.761,2.0,36.161_-86.761
23287,35.815,-78.69200000000001,2.0,35.815_-78.69200000000001
16627,45.422,-122.583,2.0303030303030303,45.422_-122.583
18234,32.431,-93.714,2.0,32.431_-93.714
11954,39.436,-76.377,2.117647058823529,39.436_-76.377
14373,41.55,-73.059,2.1153846153846154,41.55_-73.059
28414,45.416,-122.745,1.947368421052632,45.416_-122.745
885,27.088,-80.255,2.1739130434782608,27.088_-80.255
19989,41.109,-112.01,2.0,41.109_-112.01
8192,35.998,-83.961,2.263157894736842,35.998_-83.961
21638,42.401,-122.936,2.0,42.401_-122.936
3233,32.887,-96.704,2.1123595505617976,32.887_-96.704
20802,34.081,-117.711,2.0,34.081_-117.711
12299,39.805,-75.058,2.090909090909091,39.805_-75.058
4026,33.669000000000004,-112.093,2.1875,33.669000000000004_-112.093
7757,35.206,-80.796,2.1951219512195124,35.206_-80.796
12305,39.813,-86.292,2.117647058823529,39.813_-86.292
14112,41.073,-73.471,2.055555555555556,41.073_-73.471
22376,44.903,-122.986,2.0,44.903_-122.986
10305,38.561,-121.515,2.0416666666666665,38.561_-121.515
22448,45.967,-123.925,2.0,45.967_-123.925
27906,36.992,-120.909,1.8823529411764703,36.992_-120.909
10347,38.575,-90.232,2.411764705882353,38.575_-90.232
12177,39.745,-75.56,2.136363636363636,39.745_-75.56
15860,44.067,-121.308,2.2,44.067_-121.308
7454,34.708,-81.031,2.185185185185185,34.708_-81.031
21990,25.882,-80.167,2.0,25.882_-80.167
19660,39.252,-78.104,2.0,39.252_-78.104
16963,45.931,-119.329,2.0625,45.931_-119.329
20499,33.912,-118.153,2.0,33.912_-118.153
24631,25.748,-80.368,2.0,25.748_-80.368
13683,40.783,-73.619,2.15625,40.783_-73.619
6302,34.067,-117.528,2.060606060606061,34.067_-117.528
24244,34.201,-118.405,2.0,34.201_-118.405
21493,25.925,-80.155,2.0,25.925_-80.155
21001,29.956,-90.104,2.0,29.956_-90.104
17154,47.62,-122.329,2.3529411764705883,47.62_-122.329
26954,40.086,-75.387,2.0,40.086_-75.387
1765,29.746,-95.367,2.055555555555556,29.746_-95.367
8255,36.088,-86.702,2.028985507246377,36.088_-86.702
2799,32.759,-97.064,2.185185185185185,32.759_-97.064
14222,41.223,-96.01,2.0285714285714285,41.223_-96.01
16878,45.57,-122.55,2.044943820224719,45.57_-122.55
1083,27.95,-82.514,2.523809523809524,27.95_-82.514
418,25.926,-80.22500000000001,2.6153846153846154,25.926_-80.22500000000001
18932,25.748,-80.321,2.0,25.748_-80.321
27195,40.738,-73.903,2.0,40.738_-73.903
11678,39.232,-76.714,2.5,39.232_-76.714
355,25.896,-80.297,2.1724137931034484,25.896_-80.297
4878,33.875,-118.105,2.6,33.875_-118.105
10658,38.779,-121.271,2.0144927536231885,38.779_-121.271
7090,34.202,-118.341,2.188679245283019,34.202_-118.341
26305,34.368,-117.428,2.0,34.368_-117.428
24083,39.903,-74.968,2.0,39.903_-74.968
4697,33.852000000000004,-117.812,2.1875,33.852000000000004_-117.812
16655,45.464,-94.131,2.09375,45.464_-94.131
15561,42.67,-73.742,2.1379310344827585,42.67_-73.742
22852,33.974000000000004,-117.335,2.0,33.974000000000004_-117.335
2318,30.459,-81.678,2.1538461538461537,30.459_-81.678
12374,39.866,-75.104,2.1052631578947367,39.866_-75.104
13943,40.887,-73.895,2.0454545454545454,40.887_-73.895
4037,33.672000000000004,-111.989,2.4516129032258065,33.672000000000004_-111.989
18108,38.964,-77.182,2.0,38.964_-77.182
18522,40.356,-111.577,2.0,40.356_-111.577
10456,38.637,-121.407,2.05,38.637_-121.407
5634,34.012,-118.491,2.104895104895105,34.012_-118.491
480,25.97,-80.166,2.019230769230769,25.97_-80.166
21089,38.645,-121.346,2.0,38.645_-121.346
6301,34.067,-117.535,2.031746031746032,34.067_-117.535
2950,32.785000000000004,-96.768,2.652173913043478,32.785000000000004_-96.768
10396,38.603,-77.312,2.210526315789474,38.603_-77.312
7971,35.478,-82.555,2.1538461538461537,35.478_-82.555
26284,28.605,-81.308,2.0,28.605_-81.308
1044,27.849,-82.382,2.054054054054054,27.849_-82.382
10469,38.64,-121.478,2.05,38.64_-121.478
24236,25.823,-80.241,2.0,25.823_-80.241
10002,38.128,-77.513,2.242857142857143,38.128_-77.513
23468,25.924,-80.294,2.0,25.924_-80.294
23002,34.226,-119.164,2.0,34.226_-119.164
6758,34.136,-117.554,2.0625,34.136_-117.554
22706,38.673,-121.734,2.0,38.673_-121.734
6385,34.071,-117.946,2.125,34.071_-117.946
7057,34.184,-118.474,2.08955223880597,34.184_-118.474
26339,34.066,-117.454,2.0,34.066_-117.454
8961,37.355,-121.91,2.0217391304347827,37.355_-121.91
6374,34.071,-118.118,2.076923076923077,34.071_-118.118
5584,34.003,-117.832,2.333333333333333,34.003_-117.832
17803,34.109,-117.981,2.0,34.109_-117.981
11154,38.97,-77.18,2.25,38.97_-77.18
20137,36.757,-121.747,2.0,36.757_-121.747
25461,35.829,-78.586,2.0,35.829_-78.586
5100,33.909,-84.284,2.6,33.909_-84.284
21445,25.896,-80.268,2.0,25.896_-80.268
21593,30.315,-81.762,2.0,30.315_-81.762
626,26.127,-80.17,2.652173913043478,26.127_-80.17
12441,39.907,-75.15,2.12,39.907_-75.15
6281,34.067,-117.978,2.0384615384615383,34.067_-117.978
27052,40.017,-75.667,2.0,40.017_-75.667
14104,41.061,-81.506,2.333333333333333,41.061_-81.506
17022,47.241,-122.391,2.409090909090909,47.241_-122.391
14343,41.474,-73.215,2.588235294117647,41.474_-73.215
5017,33.891,-118.105,2.0625,33.891_-118.105
9744,37.852,-122.03,2.027027027027027,37.852_-122.03
23221,36.73,-119.287,2.0,36.73_-119.287
16410,45.072,-93.314,2.2222222222222223,45.072_-93.314
25374,34.921,-81.99,2.0,34.921_-81.99
26731,32.567,-97.118,2.0,32.567_-97.118
17901,34.122,-118.074,2.0,34.122_-118.074
26244,33.76,-117.862,2.0,33.76_-117.862
15375,42.394,-87.964,2.72,42.394_-87.964
21367,44.207,-93.263,2.0,44.207_-93.263
23584,33.947,-118.229,2.0,33.947_-118.229
5449,33.975,-118.281,2.142857142857143,33.975_-118.281
12113,39.698,-86.14,2.0689655172413794,39.698_-86.14
27634,32.337,-111.047,1.2058823529411764,32.337_-111.047
1634,29.643,-95.577,2.6818181818181817,29.643_-95.577
4366,33.771,-84.547,2.5,33.771_-84.547
19971,38.088,-121.707,2.0,38.088_-121.707
14856,41.876,-87.646,2.7,41.876_-87.646
21031,37.419,-121.883,2.0,37.419_-121.883
26548,34.885,-91.26,2.0,34.885_-91.26
13913,40.861,-73.97500000000001,2.107142857142857,40.861_-73.97500000000001
17947,25.562,-80.386,2.0,25.562_-80.386
20689,37.614,-120.981,2.0,37.614_-120.981
11963,39.445,-76.828,2.235294117647059,39.445_-76.828
1996,29.996,-90.147,2.1818181818181817,29.996_-90.147
25098,44.899,-122.942,2.0,44.899_-122.942
27474,30.331,-81.764,1.8695652173913044,30.331_-81.764
15433,42.435,-71.02,2.6666666666666665,42.435_-71.02
16313,45.013,-93.09,2.095238095238096,45.013_-93.09
24753,33.881,-117.594,2.0,33.881_-117.594
22340,25.78,-80.313,2.0,25.78_-80.313
10346,38.575,-121.315,2.095238095238096,38.575_-121.315
26759,45.087,-93.447,2.0,45.087_-93.447
12991,40.56,-74.322,2.1739130434782608,40.56_-74.322
23998,34.148,-118.058,2.0,34.148_-118.058
11335,39.034,-94.31,2.071428571428572,39.034_-94.31
8245,36.071,-86.691,2.2,36.071_-86.691
7321,34.34,-118.522,2.196078431372549,34.34_-118.522
1744,29.733,-95.46,2.0869565217391304,29.733_-95.46
3422,32.987,-96.829,2.4242424242424243,32.987_-96.829
2949,32.785000000000004,-96.793,2.761904761904762,32.785000000000004_-96.793
5762,34.025,-80.944,2.0434782608695654,34.025_-80.944
17719,30.273,-97.698,2.0,30.273_-97.698
12072,39.641,-75.809,2.4285714285714284,39.641_-75.809
11801,39.309,-76.532,2.0476190476190474,39.309_-76.532
2738,32.743,-117.118,2.3225806451612905,32.743_-117.118
24956,33.196,-117.368,2.0,33.196_-117.368
8386,36.236,-86.762,2.1578947368421053,36.236_-86.762
26350,34.75,-117.169,2.0,34.75_-117.169
18172,33.882,-118.192,2.0,33.882_-118.192
23690,38.556,-121.444,2.0,38.556_-121.444
12947,40.5,-76.182,4.0,40.5_-76.182
15330,42.378,-83.209,2.3548387096774195,42.378_-83.209
15404,42.415,-88.124,2.5,42.415_-88.124
6523,34.086,-117.687,2.016949152542373,34.086_-117.687
5316,33.94,-117.876,2.0434782608695654,33.94_-117.876
24527,34.128,-117.921,2.0,34.128_-117.921
23517,32.753,-117.125,2.0,32.753_-117.125
13414,40.728,-73.97200000000001,2.725,40.728_-73.97200000000001
2274,30.429,-91.061,2.0869565217391304,30.429_-91.061
18897,44.82,-93.054,2.0,44.82_-93.054
7557,35.005,-85.209,2.1904761904761907,35.005_-85.209
21454,34.819,-82.277,2.0,34.819_-82.277
8963,37.357,-122.118,2.056603773584906,37.357_-122.118
20061,41.098,-73.949,2.0,41.098_-73.949
16397,45.068,-93.273,2.037037037037037,45.068_-93.273
14228,41.231,-111.971,2.210526315789474,41.231_-111.971
17670,42.961,-77.041,2.0,42.961_-77.041
19592,25.703,-80.33500000000001,2.0,25.703_-80.33500000000001
8312,36.144,-86.69800000000001,2.074074074074074,36.144_-86.69800000000001
4157,33.713,-84.24,3.0,33.713_-84.24
12421,39.894,-74.885,2.2580645161290325,39.894_-74.885
2084,30.213,-81.761,2.2142857142857144,30.213_-81.761
3168,32.856,-96.65,2.0416666666666665,32.856_-96.65
15494,42.487,-83.483,2.111111111111111,42.487_-83.483
2382,30.659,-85.044,2.111111111111111,30.659_-85.044
24758,32.443,-93.729,2.0,32.443_-93.729
25389,36.945,-120.044,2.0,36.945_-120.044
25205,27.848,-82.664,2.0,27.848_-82.664
12949,40.506,-74.302,2.0454545454545454,40.506_-74.302
15634,42.913,-85.666,2.1052631578947367,42.913_-85.666
7567,35.015,-85.254,2.0526315789473686,35.015_-85.254
7250,34.28,-118.419,2.086206896551724,34.28_-118.419
20971,35.082,-85.059,2.0,35.082_-85.059
7789,35.229,-80.861,2.1333333333333333,35.229_-80.861
11334,39.033,-76.852,2.235294117647059,39.033_-76.852
15865,44.091,-123.1,2.020833333333333,44.091_-123.1
28349,40.561,-111.977,1.9,40.561_-111.977
622,26.121,-80.169,2.075,26.121_-80.169
25670,34.228,-118.474,2.0,34.228_-118.474
1680,29.698,-95.284,2.555555555555556,29.698_-95.284
2654,32.713,-117.144,2.083333333333333,32.713_-117.144
20707,38.559,-121.47,2.0,38.559_-121.47
15140,42.272,-84.422,2.8125,42.272_-84.422
9222,37.56,-121.909,2.1333333333333333,37.56_-121.909
19019,45.508,-122.732,2.0,45.508_-122.732
3172,32.858000000000004,-96.652,2.5510204081632653,32.858000000000004_-96.652
18354,37.265,-121.95,2.0,37.265_-121.95
20533,47.454,-122.265,2.0,47.454_-122.265
16344,45.036,-93.079,2.294117647058824,45.036_-93.079
23185,32.844,-117.176,2.0,32.844_-117.176
11630,39.184,-78.138,2.117647058823529,39.184_-78.138
24304,25.895,-80.379,2.0,25.895_-80.379
26019,37.726,-121.943,2.0,37.726_-121.943
898,27.114,-80.264,2.25,27.114_-80.264
10875,38.871,-76.983,2.1153846153846154,38.871_-76.983
25036,44.966,-93.25,2.0,44.966_-93.25
24486,37.315,-77.401,2.0,37.315_-77.401
25717,36.967,-76.296,2.0,36.967_-76.296
10114,38.343,-121.336,2.095238095238096,38.343_-121.336
20435,40.545,-111.896,2.0,40.545_-111.896
11116,38.954,-94.735,2.117647058823529,38.954_-94.735
10839,38.861,-94.528,2.347826086956522,38.861_-94.528
15720,43.034,-87.97,2.8947368421052637,43.034_-87.97
4539,33.81,-118.159,2.2222222222222223,33.81_-118.159
16742,45.515,-122.695,2.0277777777777777,45.515_-122.695
5389,33.959,-117.858,2.1052631578947367,33.959_-117.858
20107,37.703,-121.924,2.0,37.703_-121.924
9325,37.626,-120.988,2.125,37.626_-120.988
18716,45.473,-122.678,2.0,45.473_-122.678
12139,39.721,-105.01,2.953846153846154,39.721_-105.01
23894,38.673,-121.626,2.0,38.673_-121.626
16571,45.351,-118.172,2.260869565217391,45.351_-118.172
17965,33.723,-117.977,2.0,33.723_-117.977
20339,40.585,-74.241,2.0,40.585_-74.241
11922,39.409,-76.58,2.272727272727273,39.409_-76.58
19093,34.28,-118.4,2.0,34.28_-118.4
18390,25.888,-80.324,2.0,25.888_-80.324
11702,39.25,-94.659,2.294117647058824,39.25_-94.659
7334,34.373,-84.908,2.764705882352941,34.373_-84.908
8383,36.22,-86.694,2.088235294117647,36.22_-86.694
1874,29.811,-95.347,2.619047619047619,29.811_-95.347
10643,38.771,-90.276,2.5,38.771_-90.276
8140,35.838,-78.675,2.0022727272727274,35.838_-78.675
19147,25.671,-80.4,2.0,25.671_-80.4
6465,34.077,-118.285,2.090909090909091,34.077_-118.285
11295,39.019,-76.927,2.2777777777777777,39.019_-76.927
19521,25.868,-80.233,2.0,25.868_-80.233
25412,33.543,-117.177,2.0,33.543_-117.177
12838,40.302,-104.981,2.48,40.302_-104.981
4624,33.833,-118.258,2.3157894736842106,33.833_-118.258
1062,27.902,-82.637,2.6875,27.902_-82.637
9335,37.631,-77.377,2.1666666666666665,37.631_-77.377
25240,33.748,-117.833,2.0,33.748_-117.833
6390,34.071,-117.876,2.103448275862069,34.071_-117.876
18216,27.446,-82.522,2.0,27.446_-82.522
26261,34.064,-118.011,2.0,34.064_-118.011
7733,35.194,-80.885,2.033333333333333,35.194_-80.885
11638,39.189,-94.612,2.095238095238096,39.189_-94.612
22243,41.101,-73.986,2.0,41.101_-73.986
21517,34.818,-82.27,2.0,34.818_-82.27
8663,36.972,-120.074,2.0625,36.972_-120.074
4998,33.887,-118.344,2.0588235294117645,33.887_-118.344
27396,28.551,-81.476,1.9333333333333331,28.551_-81.476
17143,47.611,-122.332,2.097560975609756,47.611_-122.332
15390,42.405,-82.961,2.2666666666666666,42.405_-82.961
19474,37.907,-122.315,2.0,37.907_-122.315
19799,28.553,-81.44800000000001,2.0,28.553_-81.44800000000001
1670,29.691,-95.284,2.4375,29.691_-95.284
20025,36.103,-86.71600000000001,2.0,36.103_-86.71600000000001
28352,40.656,-111.889,1.9545454545454544,40.656_-111.889
20870,32.713,-117.142,2.0,32.713_-117.142
5460,33.977000000000004,-81.196,2.1666666666666665,33.977000000000004_-81.196
5718,34.023,-117.812,2.05699481865285,34.023_-117.812
21371,34.056,-81.131,2.0,34.056_-81.131
6417,34.072,-117.937,2.072463768115942,34.072_-117.937
11309,39.023,-94.501,2.117647058823529,39.023_-94.501
